"","year","julian","site","bay","species","length","cod.cpue","pollock.cpue","temperature"
"5865",2018,210,"Fal-2","Falmouth","pcod",41,224,0,9.3
"5866",2018,210,"Fal-2","Falmouth","pcod",37,224,0,9.3
"5867",2018,210,"Fal-2","Falmouth","pcod",53,224,0,9.3
"5868",2018,210,"Fal-2","Falmouth","pcod",45,224,0,9.3
"5869",2018,210,"Fal-2","Falmouth","pcod",49,224,0,9.3
"5870",2018,210,"Fal-2","Falmouth","pcod",46,224,0,9.3
"5871",2018,210,"Fal-2","Falmouth","pcod",33,224,0,9.3
"5872",2018,210,"Fal-2","Falmouth","pcod",54,224,0,9.3
"5873",2018,210,"Fal-2","Falmouth","pcod",61,224,0,9.3
"5874",2018,210,"Fal-2","Falmouth","pcod",43,224,0,9.3
"5875",2018,210,"Fal-2","Falmouth","pcod",46,224,0,9.3
"5876",2018,210,"Fal-2","Falmouth","pcod",42,224,0,9.3
"5877",2018,210,"Fal-2","Falmouth","pcod",41,224,0,9.3
"5878",2018,210,"Fal-2","Falmouth","pcod",37,224,0,9.3
"5879",2018,210,"Fal-2","Falmouth","pcod",38,224,0,9.3
"5880",2018,210,"Fal-2","Falmouth","pcod",79,224,0,9.3
"5881",2018,210,"Fal-2","Falmouth","pcod",42,224,0,9.3
"5882",2018,210,"Fal-2","Falmouth","pcod",51,224,0,9.3
"5883",2018,210,"Fal-2","Falmouth","pcod",47,224,0,9.3
"5884",2018,210,"Fal-2","Falmouth","pcod",44,224,0,9.3
"5885",2018,210,"Fal-2","Falmouth","pcod",42,224,0,9.3
"5886",2018,210,"Fal-2","Falmouth","pcod",41,224,0,9.3
"5887",2018,210,"Fal-2","Falmouth","pcod",38,224,0,9.3
"5888",2018,210,"Fal-2","Falmouth","pcod",47,224,0,9.3
"5889",2018,210,"Fal-2","Falmouth","pcod",50,224,0,9.3
"5890",2018,210,"Fal-2","Falmouth","pcod",38,224,0,9.3
"5891",2018,210,"Fal-2","Falmouth","pcod",47,224,0,9.3
"5892",2018,210,"Fal-2","Falmouth","pcod",60,224,0,9.3
"5893",2018,210,"Fal-3","Falmouth","pcod",41,118,1,9.1
"5894",2018,210,"Fal-3","Falmouth","pcod",86,118,1,9.1
"5895",2018,210,"Fal-3","Falmouth","pcod",49,118,1,9.1
"5896",2018,210,"Fal-3","Falmouth","pcod",47,118,1,9.1
"5897",2018,210,"Fal-3","Falmouth","pcod",72,118,1,9.1
"5898",2018,210,"Fal-3","Falmouth","pcod",59,118,1,9.1
"5899",2018,210,"Fal-3","Falmouth","pcod",61,118,1,9.1
"5900",2018,210,"Fal-3","Falmouth","pcod",70,118,1,9.1
"5901",2018,210,"Fal-3","Falmouth","pcod",43,118,1,9.1
"5902",2018,210,"Fal-3","Falmouth","pcod",39,118,1,9.1
"5903",2018,210,"Fal-3","Falmouth","pcod",58,118,1,9.1
"5904",2018,210,"Fal-3","Falmouth","pcod",76,118,1,9.1
"5905",2018,210,"Fal-3","Falmouth","pcod",43,118,1,9.1
"5906",2018,210,"Fal-3","Falmouth","pcod",58,118,1,9.1
"5907",2018,210,"Fal-3","Falmouth","pcod",71,118,1,9.1
"5908",2018,210,"Fal-3","Falmouth","pcod",62,118,1,9.1
"5909",2018,210,"Fal-3","Falmouth","pcod",53,118,1,9.1
"5910",2018,210,"Fal-3","Falmouth","pcod",68,118,1,9.1
"5911",2018,210,"Fal-3","Falmouth","pcod",43,118,1,9.1
"5912",2018,210,"Fal-3","Falmouth","pcod",52,118,1,9.1
"5913",2018,210,"Fal-3","Falmouth","pcod",43,118,1,9.1
"5914",2018,210,"Fal-3","Falmouth","pcod",47,118,1,9.1
"5915",2018,210,"Fal-3","Falmouth","pcod",45,118,1,9.1
"5916",2018,210,"Fal-3","Falmouth","pcod",44,118,1,9.1
"5917",2018,210,"Fal-3","Falmouth","pcod",38,118,1,9.1
"5918",2018,211,"Fal-4","Falmouth","pcod",69,1324,44,9.3
"5919",2018,211,"Fal-4","Falmouth","pcod",49,1324,44,9.3
"5920",2018,211,"Fal-4","Falmouth","pcod",54,1324,44,9.3
"5921",2018,211,"Fal-4","Falmouth","pcod",46,1324,44,9.3
"5922",2018,211,"Fal-4","Falmouth","pcod",59,1324,44,9.3
"5923",2018,211,"Fal-4","Falmouth","pcod",45,1324,44,9.3
"5924",2018,211,"Fal-4","Falmouth","pcod",52,1324,44,9.3
"5925",2018,211,"Fal-4","Falmouth","pcod",41,1324,44,9.3
"5926",2018,211,"Fal-4","Falmouth","pcod",44,1324,44,9.3
"5927",2018,211,"Fal-4","Falmouth","pcod",56,1324,44,9.3
"5928",2018,211,"Fal-4","Falmouth","pcod",45,1324,44,9.3
"5929",2018,211,"Fal-4","Falmouth","pcod",56,1324,44,9.3
"5930",2018,211,"Fal-4","Falmouth","pcod",57,1324,44,9.3
"5931",2018,211,"Fal-4","Falmouth","pcod",57,1324,44,9.3
"5932",2018,211,"Fal-4","Falmouth","pcod",54,1324,44,9.3
"5933",2018,211,"Fal-4","Falmouth","pcod",68,1324,44,9.3
"5934",2018,211,"Fal-4","Falmouth","pcod",58,1324,44,9.3
"5935",2018,211,"Fal-4","Falmouth","pcod",83,1324,44,9.3
"5936",2018,211,"Fal-4","Falmouth","pcod",67,1324,44,9.3
"5937",2018,211,"Fal-4","Falmouth","pcod",42,1324,44,9.3
"5938",2018,211,"Fal-4","Falmouth","pcod",43,1324,44,9.3
"5939",2018,211,"Fal-4","Falmouth","pcod",69,1324,44,9.3
"5940",2018,211,"Fal-4","Falmouth","pcod",61,1324,44,9.3
"5941",2018,211,"Fal-4","Falmouth","pcod",56,1324,44,9.3
"5942",2018,211,"Fal-4","Falmouth","pcod",64,1324,44,9.3
"5943",2018,211,"Fal-4","Falmouth","pcod",54,1324,44,9.3
"5944",2018,211,"Fal-4","Falmouth","pcod",66,1324,44,9.3
"5945",2018,211,"Fal-4","Falmouth","pcod",43,1324,44,9.3
"5946",2018,211,"Fal-4","Falmouth","pcod",37,1324,44,9.3
"5947",2018,211,"Fal-4","Falmouth","pcod",88,1324,44,9.3
"5948",2018,211,"Fal-4","Falmouth","pcod",73,1324,44,9.3
"5949",2018,211,"Fal-4","Falmouth","pcod",61,1324,44,9.3
"5950",2018,211,"Fal-4","Falmouth","pcod",43,1324,44,9.3
"5951",2018,211,"Fal-4","Falmouth","pcod",38,1324,44,9.3
"5952",2018,211,"Fal-4","Falmouth","pcod",56,1324,44,9.3
"5953",2018,211,"Fal-4","Falmouth","pcod",71,1324,44,9.3
"5954",2018,211,"Fal-4","Falmouth","pcod",94,1324,44,9.3
"5955",2018,211,"Fal-4","Falmouth","pcod",92,1324,44,9.3
"5956",2018,211,"Fal-4","Falmouth","pcod",44,1324,44,9.3
"5957",2018,211,"Fal-4","Falmouth","pcod",37,1324,44,9.3
"5958",2018,211,"Fal-4","Falmouth","pcod",61,1324,44,9.3
"5959",2018,211,"Fal-4","Falmouth","pcod",51,1324,44,9.3
"5960",2018,211,"Fal-4","Falmouth","pcod",38,1324,44,9.3
"5961",2018,211,"Fal-4","Falmouth","pcod",36,1324,44,9.3
"5962",2018,211,"Fal-4","Falmouth","pcod",52,1324,44,9.3
"5963",2018,211,"Fal-4","Falmouth","pcod",51,1324,44,9.3
"5964",2018,211,"Fal-4","Falmouth","pcod",44,1324,44,9.3
"5965",2018,211,"Fal-4","Falmouth","pcod",71,1324,44,9.3
"5966",2018,211,"Fal-4","Falmouth","pcod",50,1324,44,9.3
"5967",2018,211,"Fal-4","Falmouth","pcod",55,1324,44,9.3
"5968",2018,211,"Fal-4","Falmouth","pcod",46,1324,44,9.3
"5969",2018,211,"Fal-4","Falmouth","pcod",46,1324,44,9.3
"5970",2018,211,"Fal-4","Falmouth","pcod",58,1324,44,9.3
"5971",2018,211,"Fal-4","Falmouth","pcod",56,1324,44,9.3
"5972",2018,211,"Fal-4","Falmouth","pcod",51,1324,44,9.3
"5973",2018,211,"Fal-4","Falmouth","pcod",67,1324,44,9.3
"5974",2018,211,"Fal-4","Falmouth","pcod",37,1324,44,9.3
"5975",2018,211,"Fal-4","Falmouth","pcod",49,1324,44,9.3
"5976",2018,211,"Fal-4","Falmouth","pcod",44,1324,44,9.3
"5977",2018,211,"Fal-4","Falmouth","pcod",44,1324,44,9.3
"5978",2018,211,"Fal-4","Falmouth","pcod",37,1324,44,9.3
"5979",2018,211,"Fal-4","Falmouth","pcod",39,1324,44,9.3
"5980",2018,211,"Fal-4","Falmouth","pcod",41,1324,44,9.3
"5981",2018,211,"Fal-4","Falmouth","pcod",78,1324,44,9.3
"5982",2018,211,"Fal-4","Falmouth","pcod",46,1324,44,9.3
"5983",2018,211,"Fal-4","Falmouth","pcod",43,1324,44,9.3
"5984",2018,211,"Fal-4","Falmouth","pcod",41,1324,44,9.3
"5985",2018,211,"Fal-4","Falmouth","pcod",46,1324,44,9.3
"5986",2018,211,"Fal-4","Falmouth","pcod",39,1324,44,9.3
"5987",2018,211,"Fal-4","Falmouth","pcod",52,1324,44,9.3
"5988",2018,211,"Fal-4","Falmouth","pcod",36,1324,44,9.3
"5989",2018,211,"Fal-4","Falmouth","pcod",47,1324,44,9.3
"5990",2018,211,"Fal-4","Falmouth","pcod",47,1324,44,9.3
"5991",2018,211,"Fal-4","Falmouth","pcod",53,1324,44,9.3
"5992",2018,211,"Fal-4","Falmouth","pcod",50,1324,44,9.3
"5993",2018,211,"Fal-4","Falmouth","pcod",35,1324,44,9.3
"5994",2018,211,"Fal-4","Falmouth","pcod",40,1324,44,9.3
"5995",2018,211,"Fal-4","Falmouth","pcod",42,1324,44,9.3
"5996",2018,211,"Fal-4","Falmouth","pcod",41,1324,44,9.3
"5997",2018,211,"Fal-5","Falmouth","pcod",43,111,0,9.5
"5998",2018,211,"Fal-5","Falmouth","pcod",45,111,0,9.5
"5999",2018,211,"Fal-5","Falmouth","pcod",47,111,0,9.5
"6000",2018,211,"Fal-5","Falmouth","pcod",43,111,0,9.5
"6001",2018,211,"Fal-5","Falmouth","pcod",47,111,0,9.5
"6002",2018,211,"Fal-5","Falmouth","pcod",46,111,0,9.5
"6003",2018,211,"Fal-5","Falmouth","pcod",44,111,0,9.5
"6004",2018,211,"Fal-5","Falmouth","pcod",42,111,0,9.5
"6005",2018,211,"Fal-5","Falmouth","pcod",39,111,0,9.5
"6006",2018,211,"Fal-5","Falmouth","pcod",44,111,0,9.5
"6007",2018,211,"Fal-5","Falmouth","pcod",40,111,0,9.5
"6008",2018,211,"Fal-5","Falmouth","pcod",37,111,0,9.5
"6009",2018,211,"Fal-5","Falmouth","pcod",53,111,0,9.5
"6010",2018,211,"Fal-5","Falmouth","pcod",46,111,0,9.5
"6011",2018,211,"Fal-5","Falmouth","pcod",37,111,0,9.5
"6012",2018,211,"Fal-5","Falmouth","pcod",35,111,0,9.5
"6013",2018,211,"Fal-5","Falmouth","pcod",48,111,0,9.5
"6014",2018,211,"Fal-5","Falmouth","pcod",43,111,0,9.5
"6015",2018,211,"Fal-5","Falmouth","pcod",53,111,0,9.5
"6016",2018,211,"Fal-5","Falmouth","pcod",41,111,0,9.5
"6017",2018,211,"Fal-5","Falmouth","pcod",37,111,0,9.5
"6018",2018,211,"Fal-5","Falmouth","pcod",41,111,0,9.5
"6019",2018,211,"Fal-5","Falmouth","pcod",52,111,0,9.5
"6020",2018,211,"Fal-5","Falmouth","pcod",36,111,0,9.5
"6021",2018,211,"Fal-5","Falmouth","pcod",39,111,0,9.5
"6022",2018,211,"Fal-5","Falmouth","pcod",43,111,0,9.5
"6023",2018,211,"Fal-5","Falmouth","pcod",47,111,0,9.5
"6024",2018,211,"Fal-5","Falmouth","pcod",49,111,0,9.5
"6025",2018,211,"Fal-5","Falmouth","pcod",39,111,0,9.5
"6026",2018,211,"Fal-5","Falmouth","pcod",41,111,0,9.5
"6027",2018,211,"Fal-5","Falmouth","pcod",47,111,0,9.5
"6028",2018,211,"Fal-5","Falmouth","pcod",44,111,0,9.5
"6029",2018,211,"Fal-5","Falmouth","pcod",51,111,0,9.5
"6030",2018,211,"Fal-5","Falmouth","pcod",35,111,0,9.5
"6031",2018,211,"Fal-5","Falmouth","pcod",41,111,0,9.5
"6032",2018,211,"Fal-5","Falmouth","pcod",45,111,0,9.5
"6033",2018,211,"Fal-5","Falmouth","pcod",93,111,0,9.5
"6034",2018,213,"Bar-1","Baralof","pcod",50,257,0,9
"6035",2018,213,"Bar-1","Baralof","pcod",62,257,0,9
"6036",2018,213,"Bar-1","Baralof","pcod",65,257,0,9
"6037",2018,213,"Bar-1","Baralof","pcod",62,257,0,9
"6038",2018,213,"Bar-1","Baralof","pcod",61,257,0,9
"6039",2018,213,"Bar-1","Baralof","pcod",51,257,0,9
"6040",2018,213,"Bar-1","Baralof","pcod",51,257,0,9
"6041",2018,213,"Bar-1","Baralof","pcod",47,257,0,9
"6042",2018,213,"Bar-1","Baralof","pcod",54,257,0,9
"6043",2018,213,"Bar-1","Baralof","pcod",49,257,0,9
"6044",2018,213,"Bar-1","Baralof","pcod",47,257,0,9
"6045",2018,213,"Bar-1","Baralof","pcod",67,257,0,9
"6046",2018,213,"Bar-1","Baralof","pcod",68,257,0,9
"6047",2018,213,"Bar-1","Baralof","pcod",71,257,0,9
"6048",2018,213,"Bar-1","Baralof","pcod",71,257,0,9
"6049",2018,213,"Bar-1","Baralof","pcod",52,257,0,9
"6050",2018,213,"Bar-1","Baralof","pcod",66,257,0,9
"6051",2018,213,"Bar-1","Baralof","pcod",53,257,0,9
"6052",2018,213,"Bar-1","Baralof","pcod",93,257,0,9
"6053",2018,213,"Bar-1","Baralof","pcod",55,257,0,9
"6054",2018,213,"Bar-1","Baralof","pcod",67,257,0,9
"6055",2018,213,"Bar-1","Baralof","pcod",52,257,0,9
"6056",2018,213,"Bar-1","Baralof","pcod",59,257,0,9
"6057",2018,213,"Bar-1","Baralof","pcod",71,257,0,9
"6058",2018,213,"Bar-1","Baralof","pcod",56,257,0,9
"6059",2018,213,"Bar-1","Baralof","pcod",53,257,0,9
"6060",2018,213,"Bar-1","Baralof","pcod",80,257,0,9
"6061",2018,213,"Bar-1","Baralof","pcod",80,257,0,9
"6062",2018,213,"Bar-1","Baralof","pcod",58,257,0,9
"6063",2018,213,"Bar-1","Baralof","pcod",59,257,0,9
"6064",2018,213,"Bar-1","Baralof","pcod",42,257,0,9
"6065",2018,213,"Bar-1","Baralof","pcod",81,257,0,9
"6066",2018,213,"Bar-1","Baralof","pcod",73,257,0,9
"6067",2018,213,"Bar-1","Baralof","pcod",74,257,0,9
"6068",2018,213,"Bar-1","Baralof","pcod",65,257,0,9
"6069",2018,213,"Bar-1","Baralof","pcod",54,257,0,9
"6070",2018,213,"Bar-1","Baralof","pcod",65,257,0,9
"6071",2018,213,"Bar-1","Baralof","pcod",53,257,0,9
"6072",2018,213,"Bar-1","Baralof","pcod",68,257,0,9
"6073",2018,213,"Bar-1","Baralof","pcod",54,257,0,9
"6074",2018,213,"Bar-1","Baralof","pcod",51,257,0,9
"6075",2018,213,"Bar-1","Baralof","pcod",58,257,0,9
"6076",2018,213,"Bar-1","Baralof","pcod",57,257,0,9
"6077",2018,213,"Bar-1","Baralof","pcod",52,257,0,9
"6078",2018,213,"Bar-2","Baralof","pcod",63,420,0,9.4
"6079",2018,213,"Bar-2","Baralof","pcod",56,420,0,9.4
"6080",2018,213,"Bar-2","Baralof","pcod",61,420,0,9.4
"6081",2018,213,"Bar-2","Baralof","pcod",63,420,0,9.4
"6082",2018,213,"Bar-2","Baralof","pcod",60,420,0,9.4
"6083",2018,213,"Bar-2","Baralof","pcod",59,420,0,9.4
"6084",2018,213,"Bar-2","Baralof","pcod",56,420,0,9.4
"6085",2018,213,"Bar-2","Baralof","pcod",57,420,0,9.4
"6086",2018,213,"Bar-2","Baralof","pcod",53,420,0,9.4
"6087",2018,213,"Bar-2","Baralof","pcod",61,420,0,9.4
"6088",2018,213,"Bar-2","Baralof","pcod",54,420,0,9.4
"6089",2018,213,"Bar-2","Baralof","pcod",66,420,0,9.4
"6090",2018,213,"Bar-2","Baralof","pcod",63,420,0,9.4
"6091",2018,213,"Bar-2","Baralof","pcod",52,420,0,9.4
"6092",2018,213,"Bar-2","Baralof","pcod",69,420,0,9.4
"6093",2018,213,"Bar-2","Baralof","pcod",46,420,0,9.4
"6094",2018,213,"Bar-2","Baralof","pcod",59,420,0,9.4
"6095",2018,213,"Bar-2","Baralof","pcod",81,420,0,9.4
"6096",2018,213,"Bar-2","Baralof","pcod",48,420,0,9.4
"6097",2018,213,"Bar-2","Baralof","pcod",61,420,0,9.4
"6098",2018,213,"Bar-2","Baralof","pcod",47,420,0,9.4
"6099",2018,213,"Bar-2","Baralof","pcod",63,420,0,9.4
"6100",2018,213,"Bar-2","Baralof","pcod",60,420,0,9.4
"6101",2018,213,"Bar-2","Baralof","pcod",60,420,0,9.4
"6102",2018,213,"Bar-2","Baralof","pcod",51,420,0,9.4
"6103",2018,213,"Bar-2","Baralof","pcod",55,420,0,9.4
"6104",2018,213,"Bar-2","Baralof","pcod",46,420,0,9.4
"6105",2018,213,"Bar-2","Baralof","pcod",50,420,0,9.4
"6106",2018,213,"Bar-2","Baralof","pcod",78,420,0,9.4
"6107",2018,213,"Bar-2","Baralof","pcod",45,420,0,9.4
"6108",2018,213,"Bar-2","Baralof","pcod",70,420,0,9.4
"6109",2018,213,"Bar-2","Baralof","pcod",57,420,0,9.4
"6110",2018,213,"Bar-2","Baralof","pcod",46,420,0,9.4
"6111",2018,213,"Bar-2","Baralof","pcod",63,420,0,9.4
"6112",2018,213,"Bar-2","Baralof","pcod",54,420,0,9.4
"6113",2018,213,"Bar-2","Baralof","pcod",43,420,0,9.4
"6114",2018,213,"Bar-2","Baralof","pcod",46,420,0,9.4
"6115",2018,213,"Bar-2","Baralof","pcod",47,420,0,9.4
"6116",2018,213,"Bar-2","Baralof","pcod",47,420,0,9.4
"6117",2018,213,"Bar-2","Baralof","pcod",66,420,0,9.4
"6118",2018,213,"Bar-2","Baralof","pcod",45,420,0,9.4
"6119",2018,213,"Bar-2","Baralof","pcod",47,420,0,9.4
"6120",2018,213,"Bar-2","Baralof","pcod",40,420,0,9.4
"6121",2018,213,"Bar-2","Baralof","pcod",53,420,0,9.4
"6122",2018,213,"Bar-2","Baralof","pcod",54,420,0,9.4
"6123",2018,213,"Bar-2","Baralof","pcod",41,420,0,9.4
"6124",2018,213,"Bar-2","Baralof","pcod",49,420,0,9.4
"6125",2018,213,"Bar-2","Baralof","pcod",45,420,0,9.4
"6126",2018,213,"Bar-2","Baralof","pcod",54,420,0,9.4
"6127",2018,213,"Bar-2","Baralof","pcod",55,420,0,9.4
"6128",2018,213,"Bar-2","Baralof","pcod",43,420,0,9.4
"6129",2018,213,"Bar-2","Baralof","pcod",43,420,0,9.4
"6130",2018,213,"Bar-2","Baralof","pcod",45,420,0,9.4
"6131",2018,213,"Bar-2","Baralof","pcod",49,420,0,9.4
"6132",2018,213,"Bar-2","Baralof","pcod",62,420,0,9.4
"6133",2018,213,"Bar-2","Baralof","pcod",56,420,0,9.4
"6134",2018,213,"Bar-2","Baralof","pcod",81,420,0,9.4
"6135",2018,213,"Bar-2","Baralof","pcod",72,420,0,9.4
"6136",2018,213,"Bar-2","Baralof","pcod",48,420,0,9.4
"6137",2018,213,"Bar-2","Baralof","pcod",52,420,0,9.4
"6138",2018,213,"Bar-2","Baralof","pcod",73,420,0,9.4
"6139",2018,213,"Bar-2","Baralof","pcod",78,420,0,9.4
"6140",2018,213,"Bar-2","Baralof","pcod",47,420,0,9.4
"6141",2018,213,"Bar-2","Baralof","pcod",79,420,0,9.4
"6142",2018,213,"Bar-2","Baralof","pcod",56,420,0,9.4
"6143",2018,213,"Bar-2","Baralof","pcod",61,420,0,9.4
"6144",2018,213,"Bar-2","Baralof","pcod",52,420,0,9.4
"6145",2018,213,"Bar-2","Baralof","pcod",49,420,0,9.4
"6146",2018,213,"Bar-2","Baralof","pcod",57,420,0,9.4
"6147",2018,213,"Bar-2","Baralof","pcod",72,420,0,9.4
"6148",2018,213,"Bar-2","Baralof","pcod",53,420,0,9.4
"6149",2018,213,"Bar-2","Baralof","pcod",41,420,0,9.4
"6150",2018,213,"Bar-2","Baralof","pcod",51,420,0,9.4
"6151",2018,213,"Bar-2","Baralof","pcod",47,420,0,9.4
"6152",2018,213,"Bar-2","Baralof","pcod",41,420,0,9.4
"6153",2018,213,"Bar-2","Baralof","pcod",48,420,0,9.4
"6154",2018,213,"Bar-2","Baralof","pcod",75,420,0,9.4
"6155",2018,213,"Bar-2","Baralof","pcod",45,420,0,9.4
"6156",2018,213,"Bar-2","Baralof","pcod",64,420,0,9.4
"6157",2018,213,"Bar-2","Baralof","pcod",54,420,0,9.4
"6158",2018,213,"Bar-2","Baralof","pcod",53,420,0,9.4
"6159",2018,213,"Bar-2","Baralof","pcod",57,420,0,9.4
"6160",2018,213,"Bar-2","Baralof","pcod",47,420,0,9.4
"6161",2018,213,"Bar-2","Baralof","pcod",51,420,0,9.4
"6162",2018,213,"Bar-2","Baralof","pcod",45,420,0,9.4
"6163",2018,213,"Bar-2","Baralof","pcod",51,420,0,9.4
"6164",2018,213,"Bar-2","Baralof","pcod",62,420,0,9.4
"6165",2018,213,"Bar-2","Baralof","pcod",62,420,0,9.4
"6166",2018,213,"Bar-2","Baralof","pcod",58,420,0,9.4
"6167",2018,213,"Bar-2","Baralof","pcod",52,420,0,9.4
"6168",2018,213,"Bar-3","Baralof","pcod",72,667,0,9.2
"6169",2018,213,"Bar-3","Baralof","pcod",45,667,0,9.2
"6170",2018,213,"Bar-3","Baralof","pcod",47,667,0,9.2
"6171",2018,213,"Bar-3","Baralof","pcod",70,667,0,9.2
"6172",2018,213,"Bar-3","Baralof","pcod",68,667,0,9.2
"6173",2018,213,"Bar-3","Baralof","pcod",70,667,0,9.2
"6174",2018,213,"Bar-3","Baralof","pcod",57,667,0,9.2
"6175",2018,213,"Bar-3","Baralof","pcod",60,667,0,9.2
"6176",2018,213,"Bar-3","Baralof","pcod",46,667,0,9.2
"6177",2018,213,"Bar-3","Baralof","pcod",52,667,0,9.2
"6178",2018,213,"Bar-3","Baralof","pcod",35,667,0,9.2
"6179",2018,213,"Bar-3","Baralof","pcod",34,667,0,9.2
"6180",2018,213,"Bar-3","Baralof","pcod",39,667,0,9.2
"6181",2018,213,"Bar-3","Baralof","pcod",57,667,0,9.2
"6182",2018,213,"Bar-3","Baralof","pcod",53,667,0,9.2
"6183",2018,213,"Bar-3","Baralof","pcod",59,667,0,9.2
"6184",2018,213,"Bar-3","Baralof","pcod",46,667,0,9.2
"6185",2018,213,"Bar-3","Baralof","pcod",71,667,0,9.2
"6186",2018,213,"Bar-3","Baralof","pcod",47,667,0,9.2
"6187",2018,213,"Bar-3","Baralof","pcod",51,667,0,9.2
"6188",2018,213,"Bar-3","Baralof","pcod",48,667,0,9.2
"6189",2018,213,"Bar-3","Baralof","pcod",47,667,0,9.2
"6190",2018,213,"Bar-3","Baralof","pcod",54,667,0,9.2
"6191",2018,213,"Bar-3","Baralof","pcod",55,667,0,9.2
"6192",2018,213,"Bar-3","Baralof","pcod",54,667,0,9.2
"6193",2018,213,"Bar-3","Baralof","pcod",48,667,0,9.2
"6194",2018,213,"Bar-3","Baralof","pcod",45,667,0,9.2
"6195",2018,213,"Bar-3","Baralof","pcod",51,667,0,9.2
"6196",2018,213,"Bar-3","Baralof","pcod",62,667,0,9.2
"6197",2018,213,"Bar-3","Baralof","pcod",54,667,0,9.2
"6198",2018,213,"Bar-3","Baralof","pcod",53,667,0,9.2
"6199",2018,213,"Bar-3","Baralof","pcod",72,667,0,9.2
"6200",2018,213,"Bar-3","Baralof","pcod",46,667,0,9.2
"6201",2018,213,"Bar-3","Baralof","pcod",49,667,0,9.2
"6202",2018,213,"Bar-3","Baralof","pcod",39,667,0,9.2
"6203",2018,213,"Bar-3","Baralof","pcod",52,667,0,9.2
"6204",2018,213,"Bar-3","Baralof","pcod",66,667,0,9.2
"6205",2018,213,"Bar-3","Baralof","pcod",81,667,0,9.2
"6206",2018,213,"Bar-3","Baralof","pcod",49,667,0,9.2
"6207",2018,213,"Bar-3","Baralof","pcod",75,667,0,9.2
"6208",2018,213,"Bar-3","Baralof","pcod",77,667,0,9.2
"6209",2018,213,"Bar-3","Baralof","pcod",49,667,0,9.2
"6210",2018,213,"Bar-3","Baralof","pcod",48,667,0,9.2
"6211",2018,213,"Bar-3","Baralof","pcod",78,667,0,9.2
"6212",2018,213,"Bar-3","Baralof","pcod",48,667,0,9.2
"6213",2018,213,"Bar-3","Baralof","pcod",55,667,0,9.2
"6214",2018,213,"Bar-3","Baralof","pcod",80,667,0,9.2
"6215",2018,213,"Bar-3","Baralof","pcod",72,667,0,9.2
"6216",2018,213,"Bar-3","Baralof","pcod",80,667,0,9.2
"6217",2018,213,"Bar-3","Baralof","pcod",42,667,0,9.2
"6218",2018,213,"Bar-3","Baralof","pcod",52,667,0,9.2
"6219",2018,213,"Bar-3","Baralof","pcod",86,667,0,9.2
"6220",2018,213,"Bar-3","Baralof","pcod",49,667,0,9.2
"6221",2018,213,"Bar-3","Baralof","pcod",47,667,0,9.2
"6222",2018,213,"Bar-3","Baralof","pcod",54,667,0,9.2
"6223",2018,213,"Bar-3","Baralof","pcod",49,667,0,9.2
"6224",2018,213,"Bar-3","Baralof","pcod",49,667,0,9.2
"6225",2018,213,"Bar-3","Baralof","pcod",47,667,0,9.2
"6226",2018,213,"Bar-3","Baralof","pcod",55,667,0,9.2
"6227",2018,213,"Bar-3","Baralof","pcod",51,667,0,9.2
"6228",2018,213,"Bar-3","Baralof","pcod",55,667,0,9.2
"6229",2018,213,"Bar-3","Baralof","pcod",52,667,0,9.2
"6230",2018,213,"Bar-3","Baralof","pcod",44,667,0,9.2
"6231",2018,213,"Bar-3","Baralof","pcod",42,667,0,9.2
"6232",2018,213,"Bar-3","Baralof","pcod",76,667,0,9.2
"6233",2018,213,"Bar-3","Baralof","pcod",67,667,0,9.2
"6234",2018,213,"Bar-3","Baralof","pcod",50,667,0,9.2
"6235",2018,213,"Bar-3","Baralof","pcod",77,667,0,9.2
"6236",2018,213,"Bar-3","Baralof","pcod",68,667,0,9.2
"6237",2018,213,"Bar-3","Baralof","pcod",60,667,0,9.2
"6238",2018,213,"Bar-3","Baralof","pcod",46,667,0,9.2
"6239",2018,213,"Bar-4","Baralof","pcod",83,304,0,8.7
"6240",2018,213,"Bar-4","Baralof","pcod",66,304,0,8.7
"6241",2018,213,"Bar-4","Baralof","pcod",42,304,0,8.7
"6242",2018,213,"Bar-4","Baralof","pcod",42,304,0,8.7
"6243",2018,213,"Bar-4","Baralof","pcod",53,304,0,8.7
"6244",2018,213,"Bar-4","Baralof","pcod",54,304,0,8.7
"6245",2018,213,"Bar-4","Baralof","pcod",59,304,0,8.7
"6246",2018,213,"Bar-4","Baralof","pcod",40,304,0,8.7
"6247",2018,213,"Bar-4","Baralof","pcod",49,304,0,8.7
"6248",2018,213,"Bar-4","Baralof","pcod",37,304,0,8.7
"6249",2018,213,"Bar-4","Baralof","pcod",45,304,0,8.7
"6250",2018,213,"Bar-4","Baralof","pcod",40,304,0,8.7
"6251",2018,213,"Bar-4","Baralof","pcod",48,304,0,8.7
"6252",2018,213,"Bar-4","Baralof","pcod",50,304,0,8.7
"6253",2018,213,"Bar-4","Baralof","pcod",46,304,0,8.7
"6254",2018,213,"Bar-4","Baralof","pcod",56,304,0,8.7
"6255",2018,213,"Bar-4","Baralof","pcod",58,304,0,8.7
"6256",2018,213,"Bar-4","Baralof","pcod",42,304,0,8.7
"6257",2018,213,"Bar-4","Baralof","pcod",59,304,0,8.7
"6258",2018,213,"Bar-4","Baralof","pcod",62,304,0,8.7
