Date,Station,Site,Bay,species,length,,
7/22/2026,714,AG-4,Agripina,Pacific cod,46,,
7/22/2026,712,AG-5,Agripina,Pacific cod,46,,
7/22/2026,712,AG-5,Agripina,Pacific cod,46,,
7/12/2026,688,Bar-4,Baralof,Pacific cod,46,,
7/9/2026,678,BB-3,Balboa,Pacific cod,46,,
7/9/2026,678,BB-3,Balboa,Pacific cod,46,,
7/9/2026,680,BB-4,Balboa,Pacific cod,46,,
7/9/2026,680,BB-4,Balboa,Pacific cod,46,,
7/11/2026,685,Fal-3,Falmouth,Pacific cod,46,,
7/11/2026,685,Fal-3,Falmouth,Pacific cod,46,,
7/11/2026,684,Fal-4,Falmouth,Pacific cod,46,,
7/11/2026,682,Fal-5,Falmouth,Pacific cod,46,,
7/16/2026,699,Fox-1,Fox,Pacific cod,46,,
7/16/2026,698,Fox-3,Fox,Pacific cod,46,,
7/16/2026,697,Fox-5,Fox,Pacific cod,46,,
7/16/2026,697,Fox-5,Fox,Pacific cod,46,,
7/4/2026,674,Jap-3,Japanese ,Pacific cod,46,,
7/4/2026,674,Jap-3,Japanese ,Pacific cod,46,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,46,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,46,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,46,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,46,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,46,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,46,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,46,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,46,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,46,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,46,,
7/2/2026,668,Kai-7,Kaiugnak,Pacific cod,46,,
7/2/2026,668,Kai-7,Kaiugnak,Pacific cod,46,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,46,,
6/30/2026,661,Kil-2,Kiliuda,Pacific cod,46,,
6/30/2026,662,Kil-3,Kiliuda,Pacific cod,46,,
6/30/2026,662,Kil-3,Kiliuda,Pacific cod,46,,
6/30/2026,662,Kil-3,Kiliuda,Pacific cod,46,,
6/30/2026,663,Kil-4,Kiliuda,Pacific cod,46,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,46,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,46,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,46,,
7/22/2026,710,AG-1,Agripina,Pacific cod,47,,
7/22/2026,710,AG-1,Agripina,Pacific cod,47,,
7/22/2026,710,AG-1,Agripina,Pacific cod,47,,
7/22/2026,711,AG-2,Agripina,Pacific cod,47,,
7/22/2026,711,AG-2,Agripina,Pacific cod,47,,
7/22/2026,711,AG-2,Agripina,Pacific cod,47,,
7/22/2026,711,AG-2,Agripina,Pacific cod,47,,
7/22/2026,711,AG-2,Agripina,Pacific cod,47,,
7/22/2026,711,AG-2,Agripina,Pacific cod,47,,
7/22/2026,711,AG-2,Agripina,Pacific cod,47,,
7/22/2026,713,AG-3,Agripina,Pacific cod,47,,
7/22/2026,713,AG-3,Agripina,Pacific cod,47,,
7/22/2026,714,AG-4,Agripina,Pacific cod,47,,
7/22/2026,712,AG-5,Agripina,Pacific cod,47,,
7/12/2026,688,Bar-4,Baralof,Pacific cod,47,,
7/9/2026,678,BB-3,Balboa,Pacific cod,47,,
7/11/2026,683,Fal-1,Falmouth,Pacific cod,47,,
7/11/2026,683,Fal-1,Falmouth,Pacific cod,47,,
7/11/2026,685,Fal-3,Falmouth,Pacific cod,47,,
7/11/2026,682,Fal-5,Falmouth,Pacific cod,47,,
7/11/2026,682,Fal-5,Falmouth,Pacific cod,47,,
7/16/2026,699,Fox-1,Fox,Pacific cod,47,,
7/16/2026,698,Fox-3,Fox,Pacific cod,47,,
7/16/2026,698,Fox-3,Fox,Pacific cod,47,,
7/4/2026,673,Jap-2,Japanese ,Pacific cod,47,,
7/4/2026,677,Jap-5,Japanese ,Pacific cod,47,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,47,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,47,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,47,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,47,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,47,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,47,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,47,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,47,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,47,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,47,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,47,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,47,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,47,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,47,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,47,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,47,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,47,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,47,,
7/2/2026,668,Kai-7,Kaiugnak,Pacific cod,47,,
7/2/2026,668,Kai-7,Kaiugnak,Pacific cod,47,,
6/30/2026,661,Kil-2,Kiliuda,Pacific cod,47,,
6/30/2026,661,Kil-2,Kiliuda,Pacific cod,47,,
6/30/2026,662,Kil-3,Kiliuda,Pacific cod,47,,
6/30/2026,662,Kil-3,Kiliuda,Pacific cod,47,,
6/30/2026,663,Kil-4,Kiliuda,Pacific cod,47,,
6/30/2026,663,Kil-4,Kiliuda,Pacific cod,47,,
6/30/2026,665,Kil-5,Kiliuda,Pacific cod,47,,
6/30/2026,665,Kil-5,Kiliuda,Pacific cod,47,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,47,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,47,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,47,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,47,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,47,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,47,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,47,,
7/22/2026,710,AG-1,Agripina,Pacific cod,48,,
7/22/2026,710,AG-1,Agripina,Pacific cod,48,,
7/22/2026,710,AG-1,Agripina,Pacific cod,48,,
7/22/2026,711,AG-2,Agripina,Pacific cod,48,,
7/22/2026,711,AG-2,Agripina,Pacific cod,48,,
7/22/2026,711,AG-2,Agripina,Pacific cod,48,,
7/22/2026,711,AG-2,Agripina,Pacific cod,48,,
7/22/2026,713,AG-3,Agripina,Pacific cod,48,,
7/22/2026,714,AG-4,Agripina,Pacific cod,48,,
7/12/2026,690,Bar-2,Baralof,Pacific cod,48,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,48,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,48,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,48,,
7/11/2026,685,Fal-3,Falmouth,Pacific cod,48,,
7/11/2026,682,Fal-5,Falmouth,Pacific cod,48,,
7/16/2026,698,Fox-3,Fox,Pacific cod,48,,
7/16/2026,696,Fox-4,Fox,Pacific cod,48,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,48,,
7/4/2026,673,Jap-2,Japanese ,Pacific cod,48,,
7/4/2026,674,Jap-3,Japanese ,Pacific cod,48,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,48,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,48,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,48,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,48,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,48,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,48,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,48,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,48,,
6/30/2026,661,Kil-2,Kiliuda,Pacific cod,48,,
6/30/2026,664,Kil-6,Kiliuda,Pacific cod,48,,
6/30/2026,664,Kil-6,Kiliuda,Pacific cod,48,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,48,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,48,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,48,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,48,,
7/22/2026,710,AG-1,Agripina,Pacific cod,49,,
7/22/2026,710,AG-1,Agripina,Pacific cod,49,,
7/22/2026,711,AG-2,Agripina,Pacific cod,49,,
7/22/2026,711,AG-2,Agripina,Pacific cod,49,,
7/22/2026,711,AG-2,Agripina,Pacific cod,49,,
7/22/2026,712,AG-5,Agripina,Pacific cod,49,,
7/12/2026,688,Bar-4,Baralof,Pacific cod,49,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,49,,
7/9/2026,681,BB-7,Balboa,Pacific cod,49,,
7/11/2026,685,Fal-3,Falmouth,Pacific cod,49,,
7/11/2026,685,Fal-3,Falmouth,Pacific cod,49,,
7/16/2026,699,Fox-1,Fox,Pacific cod,49,,
7/16/2026,698,Fox-3,Fox,Pacific cod,49,,
7/4/2026,675,Jap-6,Japanese ,Pacific cod,49,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,49,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,49,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,49,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,49,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,49,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,49,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,49,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,49,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,49,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,49,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,49,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,49,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,49,,
7/22/2026,710,AG-1,Agripina,Pacific cod,50,,
7/22/2026,710,AG-1,Agripina,Pacific cod,50,,
7/22/2026,710,AG-1,Agripina,Pacific cod,50,,
7/22/2026,711,AG-2,Agripina,Pacific cod,50,,
7/22/2026,711,AG-2,Agripina,Pacific cod,50,,
7/22/2026,714,AG-4,Agripina,Pacific cod,50,,
7/22/2026,712,AG-5,Agripina,Pacific cod,50,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,50,,
7/11/2026,683,Fal-1,Falmouth,Pacific cod,50,,
7/16/2026,699,Fox-1,Fox,Pacific cod,50,,
7/16/2026,699,Fox-1,Fox,Pacific cod,50,,
7/16/2026,698,Fox-3,Fox,Pacific cod,50,,
7/16/2026,696,Fox-4,Fox,Pacific cod,50,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,50,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,50,,
7/4/2026,673,Jap-2,Japanese ,Pacific cod,50,,
7/4/2026,674,Jap-3,Japanese ,Pacific cod,50,,
7/4/2026,674,Jap-3,Japanese ,Pacific cod,50,,
7/4/2026,677,Jap-5,Japanese ,Pacific cod,50,,
7/4/2026,677,Jap-5,Japanese ,Pacific cod,50,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,50,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,50,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,50,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,50,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,50,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,50,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,50,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,50,,
6/30/2026,661,Kil-2,Kiliuda,Pacific cod,50,,
6/30/2026,662,Kil-3,Kiliuda,Pacific cod,50,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,50,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,50,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,50,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,50,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,50,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,50,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,50,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,50,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,50,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,50,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,50,,
7/22/2026,710,AG-1,Agripina,Pacific cod,51,,
7/22/2026,710,AG-1,Agripina,Pacific cod,51,,
7/22/2026,710,AG-1,Agripina,Pacific cod,51,,
7/22/2026,710,AG-1,Agripina,Pacific cod,51,,
7/22/2026,710,AG-1,Agripina,Pacific cod,51,,
7/22/2026,711,AG-2,Agripina,Pacific cod,51,,
7/22/2026,713,AG-3,Agripina,Pacific cod,51,,
7/22/2026,713,AG-3,Agripina,Pacific cod,51,,
7/22/2026,713,AG-3,Agripina,Pacific cod,51,,
7/22/2026,713,AG-3,Agripina,Pacific cod,51,,
7/22/2026,712,AG-5,Agripina,Pacific cod,51,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,51,,
7/9/2026,678,BB-3,Balboa,Pacific cod,51,,
7/16/2026,699,Fox-1,Fox,Pacific cod,51,,
7/16/2026,698,Fox-3,Fox,Pacific cod,51,,
7/16/2026,698,Fox-3,Fox,Pacific cod,51,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,51,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,51,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,51,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,51,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,51,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,51,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,51,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,51,,
6/30/2026,662,Kil-3,Kiliuda,Pacific cod,51,,
6/30/2026,665,Kil-5,Kiliuda,Pacific cod,51,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,51,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,51,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,51,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,51,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,51,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,51,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,51,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,51,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,51,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,51,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,51,,
7/22/2026,710,AG-1,Agripina,Pacific cod,52,,
7/22/2026,711,AG-2,Agripina,Pacific cod,52,,
7/22/2026,711,AG-2,Agripina,Pacific cod,52,,
7/22/2026,713,AG-3,Agripina,Pacific cod,52,,
7/22/2026,714,AG-4,Agripina,Pacific cod,52,,
7/22/2026,712,AG-5,Agripina,Pacific cod,52,,
7/16/2026,698,Fox-3,Fox,Pacific cod,52,,
7/16/2026,696,Fox-4,Fox,Pacific cod,52,,
7/16/2026,696,Fox-4,Fox,Pacific cod,52,,
7/16/2026,696,Fox-4,Fox,Pacific cod,52,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,52,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,52,,
7/4/2026,673,Jap-2,Japanese ,Pacific cod,52,,
7/4/2026,673,Jap-2,Japanese ,Pacific cod,52,,
7/4/2026,674,Jap-3,Japanese ,Pacific cod,52,,
7/4/2026,677,Jap-5,Japanese ,Pacific cod,52,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,52,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,52,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,52,,
7/2/2026,666,Kai-3,Kaiugnak,Pacific cod,52,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,52,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,52,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,52,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,52,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,52,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,52,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,52,,
7/22/2026,710,AG-1,Agripina,Pacific cod,53,,
7/22/2026,710,AG-1,Agripina,Pacific cod,53,,
7/22/2026,711,AG-2,Agripina,Pacific cod,53,,
7/22/2026,711,AG-2,Agripina,Pacific cod,53,,
7/22/2026,711,AG-2,Agripina,Pacific cod,53,,
7/22/2026,713,AG-3,Agripina,Pacific cod,53,,
7/22/2026,712,AG-5,Agripina,Pacific cod,53,,
7/22/2026,715,AG-6,Agripina,Pacific cod,53,,
7/22/2026,715,AG-6,Agripina,Pacific cod,53,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,53,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,53,,
7/9/2026,679,BB-2,Balboa,Pacific cod,53,,
7/11/2026,684,Fal-4,Falmouth,Pacific cod,53,,
7/16/2026,698,Fox-3,Fox,Pacific cod,53,,
7/4/2026,675,Jap-6,Japanese ,Pacific cod,53,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,53,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,53,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,53,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,53,,
7/18/2026,704,Mit-1,Mitrofania,Pacific cod,53,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,53,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,53,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,53,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,53,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,53,,
7/22/2026,711,AG-2,Agripina,Pacific cod,54,,
7/22/2026,711,AG-2,Agripina,Pacific cod,54,,
7/22/2026,713,AG-3,Agripina,Pacific cod,54,,
7/22/2026,713,AG-3,Agripina,Pacific cod,54,,
7/22/2026,712,AG-5,Agripina,Pacific cod,54,,
7/12/2026,687,Bar-5,Baralof,Pacific cod,54,,
7/16/2026,698,Fox-3,Fox,Pacific cod,54,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,54,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,54,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,54,,
7/4/2026,675,Jap-6,Japanese ,Pacific cod,54,,
7/2/2026,669,Kai-4,Kaiugnak,Pacific cod,54,,
6/30/2026,661,Kil-2,Kiliuda,Pacific cod,54,,
6/30/2026,665,Kil-5,Kiliuda,Pacific cod,54,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,54,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,54,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,54,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,54,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,54,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,54,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,54,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,54,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,54,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,54,,
7/14/2026,695,Sand-2,Sand Point,Pacific cod,54,,
7/22/2026,710,AG-1,Agripina,Pacific cod,55,,
7/22/2026,711,AG-2,Agripina,Pacific cod,55,,
7/22/2026,711,AG-2,Agripina,Pacific cod,55,,
7/22/2026,713,AG-3,Agripina,Pacific cod,55,,
7/22/2026,714,AG-4,Agripina,Pacific cod,55,,
7/22/2026,714,AG-4,Agripina,Pacific cod,55,,
7/22/2026,712,AG-5,Agripina,Pacific cod,55,,
7/22/2026,712,AG-5,Agripina,Pacific cod,55,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,55,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,55,,
6/30/2026,661,Kil-2,Kiliuda,Pacific cod,55,,
6/30/2026,663,Kil-4,Kiliuda,Pacific cod,55,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,55,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,55,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,55,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,55,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,55,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,55,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,55,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,55,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,55,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,55,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,55,,
7/22/2026,710,AG-1,Agripina,Pacific cod,56,,
7/22/2026,713,AG-3,Agripina,Pacific cod,56,,
7/22/2026,714,AG-4,Agripina,Pacific cod,56,,
7/22/2026,712,AG-5,Agripina,Pacific cod,56,,
7/22/2026,715,AG-6,Agripina,Pacific cod,56,,
7/22/2026,715,AG-6,Agripina,Pacific cod,56,,
7/16/2026,698,Fox-3,Fox,Pacific cod,56,,
7/16/2026,697,Fox-5,Fox,Pacific cod,56,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,56,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,56,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,56,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,56,,
7/22/2026,710,AG-1,Agripina,Pacific cod,57,,
7/22/2026,711,AG-2,Agripina,Pacific cod,57,,
7/22/2026,711,AG-2,Agripina,Pacific cod,57,,
7/22/2026,711,AG-2,Agripina,Pacific cod,57,,
7/22/2026,714,AG-4,Agripina,Pacific cod,57,,
7/22/2026,714,AG-4,Agripina,Pacific cod,57,,
7/22/2026,714,AG-4,Agripina,Pacific cod,57,,
7/22/2026,712,AG-5,Agripina,Pacific cod,57,,
7/22/2026,712,AG-5,Agripina,Pacific cod,57,,
7/22/2026,712,AG-5,Agripina,Pacific cod,57,,
7/22/2026,715,AG-6,Agripina,Pacific cod,57,,
7/22/2026,715,AG-6,Agripina,Pacific cod,57,,
7/22/2026,715,AG-6,Agripina,Pacific cod,57,,
7/9/2026,678,BB-3,Balboa,Pacific cod,57,,
7/16/2026,696,Fox-4,Fox,Pacific cod,57,,
7/16/2026,697,Fox-5,Fox,Pacific cod,57,,
7/4/2026,674,Jap-3,Japanese ,Pacific cod,57,,
7/4/2026,675,Jap-6,Japanese ,Pacific cod,57,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,57,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,57,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,57,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,57,,
7/21/2026,707,PW-3,Port Wrangell,Pacific cod,57,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,57,,
7/22/2026,710,AG-1,Agripina,Pacific cod,58,,
7/22/2026,711,AG-2,Agripina,Pacific cod,58,,
7/22/2026,711,AG-2,Agripina,Pacific cod,58,,
7/22/2026,713,AG-3,Agripina,Pacific cod,58,,
7/22/2026,714,AG-4,Agripina,Pacific cod,58,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,58,,
7/2/2026,670,Kai-1,Kaiugnak,Pacific cod,58,,
7/2/2026,667,Kai-6,Kaiugnak,Pacific cod,58,,
6/30/2026,660,Kil-1,Kiliuda,Pacific cod,58,,
6/30/2026,664,Kil-6,Kiliuda,Pacific cod,58,, 
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,58,,
7/22/2026,714,AG-4,Agripina,Pacific cod,59,,
7/22/2026,712,AG-5,Agripina,Pacific cod,59,,
7/22/2026,712,AG-5,Agripina,Pacific cod,59,,
7/22/2026,712,AG-5,Agripina,Pacific cod,59,,
7/22/2026,715,AG-6,Agripina,Pacific cod,59,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,59,,
7/18/2026,702,Mit-3,Mitrofania,Pacific cod,59,,
7/18/2026,701,Mit-5,Mitrofania,Pacific cod,59,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,59,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,59,,
7/22/2026,710,AG-1,Agripina,Pacific cod,60,,
7/22/2026,710,AG-1,Agripina,Pacific cod,60,,
7/22/2026,710,AG-1,Agripina,Pacific cod,60,,
7/22/2026,710,AG-1,Agripina,Pacific cod,60,,
7/22/2026,714,AG-4,Agripina,Pacific cod,60,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,60,,
7/4/2026,673,Jap-2,Japanese ,Pacific cod,60,,
7/4/2026,672,Jap-7,Japanese ,Pacific cod,60,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,60,,
7/22/2026,710,AG-1,Agripina,Pacific cod,61,,
7/22/2026,710,AG-1,Agripina,Pacific cod,61,,
7/22/2026,714,AG-4,Agripina,Pacific cod,61,,
7/22/2026,715,AG-6,Agripina,Pacific cod,61,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,61,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,61,,
7/22/2026,712,AG-5,Agripina,Pacific cod,62,,
7/22/2026,715,AG-6,Agripina,Pacific cod,62,,
7/22/2026,715,AG-6,Agripina,Pacific cod,62,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,62,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,62,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,62,,
7/22/2026,710,AG-1,Agripina,Pacific cod,63,,
7/22/2026,710,AG-1,Agripina,Pacific cod,63,,
7/18/2026,703,Mit-2,Mitrofania,Pacific cod,63,,
7/22/2026,715,AG-6,Agripina,Pacific cod,64,,
7/16/2026,699,Fox-1,Fox,Pacific cod,64,,
7/18/2026,705,Mit-6,Mitrofania,Pacific cod,64,,
7/21/2026,709,PW-4,Port Wrangell,Pacific cod,64,,
7/22/2026,711,AG-2,Agripina,Pacific cod,65,,
7/22/2026,711,AG-2,Agripina,Pacific cod,65,,
7/22/2026,711,AG-2,Agripina,Pacific cod,65,,
7/22/2026,714,AG-4,Agripina,Pacific cod,65,,
7/22/2026,712,AG-5,Agripina,Pacific cod,65,,
7/22/2026,715,AG-6,Agripina,Pacific cod,65,,
7/21/2026,708,PW-1,Port Wrangell,Pacific cod,65,,
7/22/2026,715,AG-6,Agripina,Pacific cod,66,,
7/22/2026,715,AG-6,Agripina,Pacific cod,66,,
7/22/2026,715,AG-6,Agripina,Pacific cod,66,,
7/4/2026,676,Jap-1,Japanese ,Pacific cod,66,,
7/22/2026,710,AG-1,Agripina,Pacific cod,67,,
7/22/2026,710,AG-1,Agripina,Pacific cod,67,,
7/22/2026,710,AG-1,Agripina,Pacific cod,67,,
7/22/2026,711,AG-2,Agripina,Pacific cod,67,,
