month,day,year,Station,Site,Bay,subsample,Time,Temp.C,Salinity,YSI_DO,lat.deg,lat.min,long.deg,long.min,lat,long,LONGITUDE,use.for.CPUE,notes,Cobble,Gravel,Fucus,Laminaria,Eelgrass,LT.time
7,9,2021,290,Mit-6,Mitrofania,no,8:50,9.2,29.5,.,55,58.7346,158,42.2502,55.9789,158.7042,-158.7042,yes,,n,y,y,y,y,9:27
7,9,2021,291,Mit-3,Mitrofania,no,9:14,9.6,28,.,55,58.7226,158,42.6517,55.9787,158.7109,-158.7109,yes,,y,y,y,y,y,9:27
7,9,2021,292,Mit-2,Mitrofania,no,10:27,9.6,28.3,.,55,58.8067,158,42.8025,55.9801,158.7134,-158.7134,yes,mesa died. Used last year coordinates,n,y,y,y,y,9:27
7,9,2021,293,Mit-1,Mitrofania,no,10:48,9.6,27.9,.,55,58.682,158,42.9076,55.978,158.7151,-158.7151,yes,mesa died. Used last year coordinates,y,y,n,y,y,9:27
7,11,2021,294,Fox-4,Fox,no,8:37,11.8,28.2,.,55,36.5042,159,37.8208,55.6084,159.6303,-159.6303,yes,,n,y,n,y,n,10:28
7,11,2021,295,Fox-5,Fox,no,9:09,11.9,27.7,.,55,36.4969,159,37.9633,55.6083,159.6327,-159.6327,yes,,n,y,y,y,n,10:28
7,11,2021,296,Fox-3,Fox,no,9:46,12,28.3,.,55,36.5614,159,38.2322,55.6094,159.6372,-159.6372,yes,"Macrocystis pyrifera, very thin ""bed""; several single stalks",y,n,y,y,n,10:28
7,11,2021,297,Fox-2,Fox,no,10:28,12.1,28.5,.,55,36.693,159,38.4948,55.6116,159.6416,-159.6416,yes,"Macrocystis pyrifera, very thin ""bed""; several single stalks",y,n,y,y,y,10:28
7,11,2021,298,Fox-1,Fox,no,11:22,12.2,28.9,.,55,36.9908,159,39.1896,55.6165,159.6532,-159.6532,yes,"Macrocystis pyrifera, very thin ""bed""; several single stalks",y,n,y,n,y,10:28
7,13,2021,299,BB-2,Balboa,no,10:06,9.5,31,.,55,34.6768,160,35.7567,55.5779,160.5959,-160.5959,yes,,n,y,n,y,y,11:44
7,13,2021,300,BB-3,Balboa,no,10:36,9.6,31.2,.,55,34.6588,160,35.8921,55.5776,160.5982,-160.5982,yes,,n,y,n,y,n,11:44
7,13,2021,301,BB-4,Balboa,no,11:07,10.2,30.8,.,55,34.6473,160,36.9069,55.5775,160.6151,-160.6151,yes,,y,y,y,y,y,11:44
7,13,2021,302,BB-6,Balboa,no,12:13,12,27.8,.,55,34.9939,160,36.7821,55.5832,160.613,-160.613,yes,shallow. Had to walk net,y,y,y,y,y,11:44
7,13,2021,303,BB-7,Balboa,no,12:48,10.3,31.2,.,55,35.0841,160,36.8645,55.5847,160.6144,-160.6144,yes,,y,y,y,n,y,11:44
7,15,2020,304,Bar-1,Baralof,no,11:24,12.3,29.2,.,55,13.8791,160,34.1202,55.2313,160.5687,-160.5687,yes,,y,y,n,n,n,13:03
7,15,2020,305,Bar-2,Baralof,no,11:49,12.4,29.8,.,55,13.7671,160,33.871,55.2295,160.5645,-160.5645,yes,,y,y,y,y,y,13:03
7,15,2020,306,Bar-3,Baralof,yes,12:20,12.3,29.9,.,55,13.7527,160,33.7271,55.2292,160.5621,-160.5621,yes,,y,y,y,y,y,13:03
7,15,2020,307,Bar-4,Baralof,no,13:00,11.9,28.1,.,55,13.7533,160,33.1058,55.2292,160.5518,-160.5518,yes,,y,y,y,n,y,13:03
7,15,2020,308,Bar-5,Baralof,no,13:44,12.3,30.7,.,55,13.8207,160,32.9152,55.2303,160.5486,-160.5486,yes,,y,n,y,y,y,13:03
7,15,2020,309,Bar-6,Baralof,no,14:12,14.2,25.1,.,55,13.6819,160,33.5817,55.228,160.5597,-160.5597,yes,,y,y,y,y,y,13:03
7,17,2021,310,Fal-2,Falmouth,no,12:41,15.1,29.5,.,55,3.8188,160,7.0137,55.0636,160.1169,-160.1169,yes,sandy beach,n,y,n,n,n,14:26
7,17,2021,311,Fal-3,Falmouth,yes,13:08,15.7,30.7,.,55,4.1087,160,6.7479,55.0685,160.1125,-160.1125,yes,,y,y,n,y,n,14:26
7,17,2021,312,Fal-4,Falmouth,yes,13:44,15.7,29.7,.,55,4.1682,160,6.8245,55.0695,160.1137,-160.1137,yes,,y,y,n,y,n,14:26
7,17,2021,313,Fal-5,Falmouth,no,14:22,13.8,31.2,.,55,4.1362,160,7.7831,55.0689,160.1297,-160.1297,yes,,y,y,n,y,n,14:26
7,17,2021,314,Fal-1,Falmouth,no,14:53,14.4,31.1,.,55,4.008,160,7.6128,55.0668,160.1269,-160.1269,yes,,y,y,y,y,n,14:26
7,21,2021,315,Sand-2,Sand Point,no,8:30,10.4,30.7,.,55,19.2878,160,31.4023,55.3215,160.5234,-160.5234,yes,,y,n,y,y,n,7:17
7,21,2021,316,Sand-3,Sand Point,no,9:04,10.4,30.9,.,55,19.224,160,31.2146,55.3204,160.5202,-160.5202,yes,Caprellidae amphipod saved,y,y,y,n,y,7:17
7,24,2021,317,Sanak-1,Caton Harbor,no,8:45,.,.,.,54,24.1857,162,28.4152,54.4031,162.4736,-162.4736,no,shallow. sand. Too much EG,n,n,n,y,y,9:43
7,24,2021,318,Sanak-2,Caton Harbor,no,9:21,11.6,31.4,.,54,23.4672,162,27.847,54.3911,162.4641,-162.4641,yes,,n,n,n,y,y,9:43
7,24,2021,319,Sanak-3,Caton Harbor,no,9:50,.,.,.,54,22.0255,162,27.4494,54.3671,162.4575,-162.4575,yes,dragon kelp.,y,y,y,y,y,9:43
7,24,2021,320,Sanak-4,NE Harbor,no,19:15,12.2,31.3,.,54,26.5813,162,36.3484,54.443,162.6058,-162.6058,yes,3 huge rocks in net,y,y,n,n,n,21:22
7,24,2021,321,Sanak-5,NE Harbor,no,20:01,12.8,31.1,.,54,26.495,162,36.3356,54.4416,162.6056,-162.6056,yes,pretty bare.,y,y,n,y,n,21:22
7,28,2021,322,RR-1,Rodman Reach,no,10:35,10.2,31.5,.,56,52.9413,154,15.2631,56.8824,154.2544,-154.2544,yes,,y,y,y,n,y,11:51
7,28,2021,323,RR-3,Rodman Reach,no,11:21,.,.,.,56,52.7034,154,14.7792,56.8784,154.2463,-154.2463,no,bad. Rolled bc EG.,n,y,y,y,y,11:51
7,28,2021,324,RR-5,Rodman Reach,no,11:39,11.7,31,.,56,52.8025,154,14.7174,56.88,154.2453,-154.2453,yes,lots crabs and anenomes,n,y,y,y,n,11:51
7,28,2021,325,RR-6,Rodman Reach,no,12:02,11,31.4,.,56,52.8124,154,14.7861,56.8802,154.2464,-154.2464,yes,,n,y,n,y,y,11:51
7,28,2021,326,RR-4,Rodman Reach,no,12:34,12,31.2,.,56,52.6874,154,15.54,56.8781,154.259,-154.259,yes,,y,y,n,y,n,11:51
7,28,2021,327,RR-2,Rodman Reach,no,13:13,11.4,30.5,.,56,54.057,154,15.1374,56.901,154.2523,-154.2523,yes,,y,y,y,y,n,11:51
7,31,2021,328,Jap-1,Japanese,no,11:11,12.4,30.5,.,56,57.1809,153,41.1209,56.953,153.6853,-153.6853,yes,,y,y,y,n,y,13:40
7,31,2021,329,Jap-6,Japanese,no,11:36,12.4,29.4,.,56,57.1904,153,40.7352,56.9532,153.6789,-153.6789,yes,,y,y,y,y,n,13:40
7,31,2021,330,Jap-2,Japanese,no,12:01,12.4,29.7,.,56,56.8884,153,40.9268,56.9481,153.6821,-153.6821,yes,,n,y,y,y,n,13:40
7,31,2021,331,Jap-7,Japanese,no,12:28,12.3,29.7,.,56,56.7411,153,41.0386,56.9457,153.684,-153.684,yes,,n,y,y,n,y,13:40
7,31,2021,332,Jap-3,Japanese,no,13:17,12,30.3,.,56,57.069,153,41.0969,56.9512,153.6849,-153.6849,yes,,n,y,y,n,n,13:40
7,31,2021,333,Jap-5,Japanese,no,13:40,13.2,27.7,.,56,58.0796,153,40.9243,56.968,153.6821,-153.6821,yes,,y,y,y,n,y,13:40
7,31,2021,334,Jap-4,Japanese,no,14:24,12.8,29.2,.,56,57.5494,153,41.3747,56.9592,153.6896,-153.6896,yes,,n,y,y,n,n,13:40
8,4,2021,335,Kai-1,Kaiugnak,no,6:15,13.8,30.6,.,57,3.6378,153,42.3338,57.0606,153.7056,-153.7056,yes,,y,y,n,y,n,6:18
8,4,2021,336,Kai-2,Kaiugnak,no,6:45,13.2,30.9,.,57,3.4279,153,42.2024,57.0571,153.7034,-153.7034,yes,,y,n,n,n,n,6:18
8,4,2021,337,Kai-3,Kaiugnak,no,7:23,13.4,30.6,.,57,3.2098,153,39.1966,57.0535,153.6533,-153.6533,yes,,n,y,n,n,y,6:18
8,4,2021,338,Kai-6,Kaiugnak,no,8:04,13.5,30.6,.,57,3.3584,153,39.0109,57.056,153.6502,-153.6502,yes,,y,y,y,y,y,6:18
8,4,2021,339,Kai-7,Kaiugnak,no,8:39,13,30.7,.,57,3.4374,153,38.1083,57.0573,153.6351,-153.6351,yes,,n,y,n,n,y,6:18
8,4,2021,340,Kai-4,Kaiugnak,no,9:11,12.9,31.4,.,57,4.2504,153,40.4901,57.0708,153.6748,-153.6748,yes,white sand and cobble,y,n,y,n,n,6:18
8,6,2021,341,Ugak-7,Ugak,no,6:27,13.9,22.4,.,57,28.3413,152,59.4245,57.4724,152.9904,-152.9904,yes,,y,y,n,n,y,7:33
8,6,2021,342,Ugak-2,Ugak,no,7:01,14.1,22.5,.,57,26.6196,153,58.0405,57.4437,153.9673,-153.9673,yes,,y,y,n,n,n,7:33
8,6,2021,343,Ugak-3,Ugak,no,7:32,14.2,22.2,.,57,26.5824,152,58.5595,57.443,152.976,-152.976,yes,,n,y,n,n,n,7:33
8,6,2021,344,Ugak-4,Ugak,no,8:24,13.1,21.1,.,57,26.1019,152,59.9721,57.435,152.9995,-152.9995,yes,,y,y,y,n,n,7:33
8,6,2021,345,Ugak-8,Ugak,no,8:53,13.5,20.8,.,57,26.7906,153,0.3377,57.4465,153.0056,-153.0056,yes,,y,y,y,y,y,7:33
8,6,2021,346,Ugak-6,Ugak,no,9:16,14.9,23.6,.,57,26.7821,153,1.2924,57.4464,153.0215,-153.0215,yes,,n,y,n,n,y,7:33
8,6,2021,347,Ugak-5,Ugak,no,9:39,14.7,22.9,.,57,26.2507,153,2.4024,57.4375,153.04,-153.04,yes,,y,y,y,n,y,7:33
5,17,2022,348,RR-4,Rodman Reach,no,8:51,6.4,21.6,.,56,52.6742,154,15.5552,56.8779,154.2593,-154.2593,yes,.,n,y,n,y,n,9:16
5,17,2022,349,RR-3,Rodman Reach,no,9:33,7,28.9,.,56,52.7224,154,14.7807,56.8787,154.2463,-154.2463,yes,.,n,y,n,y,y,9:16
5,17,2022,350,RR-1,Rodman Reach,no,10:21,6.8,30.3,.,56,52.9397,154,15.2452,56.8823,154.2541,-154.2541,yes,mud,n,n,n,y,y,9:16
5,17,2022,351,RR-birch,Rodman Reach,yes,11:25,8.8,31,.,56,53.1983,154,14.7232,56.8866,154.2454,-154.2454,yes,.,n,n,y,y,n,9:16
5,17,2022,352,RR-2,Rodman Reach,no,12:15,7.2,31.1,.,56,54.0487,154,15.1493,56.9008,154.2525,-154.2525,yes,.,n,y,n,y,n,9:16
5,19,2022,353,Laminaria South,Cook,no,9:58,7.2,29.6,.,57,46.192,152,16.592,57.7699,152.2765,-152.2765,yes,.,y,y,y,y,n,11:20
5,19,2022,354,Eelgrass South,Cook,no,10:37,7.4,31,.,57,46.1169,152,16.4305,57.7686,152.2738,-152.2738,yes,.,n,n,n,n,y,11:20
5,19,2022,355,Laminaria East,Cook,no,11:10,7.6,31.7,.,57,43.436,152,15.5399,57.7239,152.259,-152.259,yes,.,n,y,n,y,n,11:20
5,19,2022,356,Eelgrass West,Cook,no,11:37,9,31.6,.,57,46.765,152,16.6119,57.7794,152.2769,-152.2769,yes,.,n,n,y,n,y,11:20
5,19,2022,357,Laminaria North,Cook,no,12:40,8.8,31.5,.,57,46.699,152,15.035,57.7783,152.2506,-152.2506,yes,.,n,y,n,y,n,11:20
5,19,2022,358,Eelgrass North,Cook,no,13:19,9.8,31.7,.,57,46.889,152,14.893,57.7815,152.2482,-152.2482,yes,mud,n,n,n,y,y,11:20
5,22,2022,359,CH-1,Chief Cove,no,12:48,6.9,27.7,.,57,42.2606,153,54.6191,57.7043,153.9103,-153.9103,yes,herring eggs on beach,y,y,n,n,y,14:45
5,22,2022,360,CH-2,Chief Cove,yes,13:26,7.8,30.7,.,57,42.3631,153,54.544,57.7061,153.9091,-153.9091,yes,herring eggs on beach,y,y,y,y,n,14:45
5,22,2022,361,CH-3,Chief Cove,no,14:41,7.3,31,.,57,42.6809,153,54.6622,57.7113,153.911,-153.911,yes,.,n,y,y,y,y,14:45
5,22,2022,362,CH-4,Chief Cove,no,15:35,8.5,30.8,.,57,42.3504,153,54.1588,57.7058,153.9026,-153.9026,yes,mud,n,y,y,n,y,14:45
5,22,2022,363,CH-5,Chief Cove,no,16:12,7.6,31.1,.,57,42.4771,153,54.2243,57.708,153.9037,-153.9037,yes,.,y,y,y,y,n,14:45
5,24,2022,364,Kilu-6,Kiliuda,no,14:49,7.4,28.7,.,57,19.3343,152,54.7856,57.3222,152.9131,-152.9131,yes,.,n,y,n,y,y,16:22
5,24,2022,365,Kilu-5,Kiliuda,no,15:20,7.4,30.4,.,57,19.3583,152,54.6228,57.3226,152.9104,-152.9104,yes,.,n,y,n,y,y,16:22
5,24,2022,366,Kilu-4,Kiliuda,yes,15:57,8.5,29.4,.,57,19.6564,152,53.8604,57.3276,152.8977,-152.8977,yes,.,y,y,y,y,y,16:22
5,24,2022,367,Kilu-3,Kiliuda,no,16:37,8.4,30.5,.,57,19.5071,152,54.351,57.3251,152.9059,-152.9059,yes,.,y,y,y,y,y,16:22
5,24,2022,368,Kilu-7,Kiliuda,yes,17:06,7.7,31.2,.,57,19.4112,152,54.2794,57.3235,152.9047,-152.9047,yes,.,n,y,y,y,y,16:22
5,24,2022,369,Kilu-2,Kiliuda,yes,17:42,8.4,30.7,.,57,19.3929,152,53.9696,57.3232,152.8995,-152.8995,yes,.,n,y,y,n,y,16:22
5,24,2022,370,Kilu-1,Kiliuda,no,18:20,7.3,31.3,.,57,19.2834,152,54.1026,57.3214,152.9017,-152.9017,yes,.,n,y,n,n,y,16:22
6,12,2022,371,Eelgrass West,Cook,yes,5:58,10.1,29.7,.,57,46.765,152,16.6119,57.7794,152.2769,-152.2769,yes,.,y,y,n,n,y,7:08
6,12,2022,372,Laminaria North,Cook,no,6:44,10.2,29,.,57,46.699,152,15.035,57.7783,152.2506,-152.2506,yes,.,y,y,n,y,n,7:08
6,12,2022,373,Laminaria East,Cook,no,7:20,9.7,29.8,.,57,43.436,152,15.5399,57.7239,152.259,-152.259,yes,.,y,y,y,y,n,7:08
6,12,2022,374,Eelgrass South,Cook,no,7:56,9.6,30.1,.,57,46.1169,152,16.4305,57.7686,152.2738,-152.2738,yes,.,y,y,n,n,y,7:08
6,12,2022,375,Laminaria South,Cook,no,8:51,10,31.1,.,57,46.192,152,16.592,57.7699,152.2765,-152.2765,yes,.,y,y,y,y,n,7:08
7,2,2022,376,CH-1,Chief Cove,no,9:53,14.1,22.4,.,57,42.2606,153,54.6191,57.7043,153.9103,-153.9103,yes,hung on boulder,y,y,n,n,y,11:21
7,2,2022,377,CH-4,Chief Cove,no,10:29,14.3,27.2,.,57,42.352,153,54.168,57.7059,153.9028,-153.9028,yes,walk net because so shallow,y,n,y,n,y,11:21
7,2,2022,378,CH-5,Chief Cove,no,11:09,14.1,28.1,.,57,42.4975,153,54.239,57.7083,153.904,-153.904,yes,.,y,y,y,y,y,11:21
7,2,2022,379,CH-3,Chief Cove,no,12:09,14.3,28.3,.,57,42.6809,153,54.6622,57.7113,153.911,-153.911,yes,.,n,n,n,y,y,11:21
7,2,2022,380,CH-2,Chief Cove,no,12:52,14.5,27.8,.,57,42.3592,153,54.5804,57.706,153.9097,-153.9097,yes,Dan Earle's site,y,y,n,y,n,11:21
7,4,2022,381,AG-1,Agripina,no,10:51,11.3,26.7,.,57,6.2493,156,28.5958,57.1042,156.4766,-156.4766,yes,.,y,y,y,y,y,12:40
7,4,2022,382,AG-2,Agripina,yes,11:43,11.1,26.6,.,57,6.2747,156,28.3022,57.1046,156.4717,-156.4717,yes,.,y,y,y,y,n,12:40
7,4,2022,383,AG-4,Agripina,no,12:23,9.7,24.9,.,57,6.5589,156,27.6121,57.1093,156.4602,-156.4602,yes,.,y,y,n,n,n,12:40
7,4,2022,384,AG-3,Agripina,no,12:57,11.1,26,.,57,6.4209,156,27.3852,57.107,156.4564,-156.4564,yes,.,y,y,n,y,n,12:40
7,4,2022,385,AG-5,Agripina,no,13:16,11.1,27.3,.,57,6.29,156,27.5074,57.1048,156.4585,-156.4585,yes,.,y,n,y,y,n,12:40
7,4,2022,386,AG-6,Agripina,no,14:03,11.1,27.2,.,57,6.7892,156,28.7741,57.1132,156.4796,-156.4796,yes,.,y,y,y,y,y,12:40
7,6,2022,387,PW-1,Port Wrangell,yes,12:38,9.8,25.3,.,57,2.9533,156,36.6972,57.0492,156.6116,-156.6116,yes,.,y,n,y,n,n,13:59
7,6,2022,388,PW-2,Port Wrangell,no,13:14,11.4,22.2,.,57,2.875,156,36.7218,57.0479,156.612,-156.612,yes,.,y,y,n,n,n,13:59
7,6,2022,389,PW-3,Port Wrangell,no,13:40,11.5,21.1,.,57,2.7858,156,36.7912,57.0464,156.6132,-156.6132,yes,.,y,y,n,n,n,13:59
7,6,2022,390,PW-4,Port Wrangell,no,14:40,12.1,21.1,.,57,3.5325,156,37.3641,57.0589,156.6227,-156.6227,yes,.,y,y,y,n,n,13:59
7,8,2022,391,Mit-1,Mitrofania,no,14:01,11.9,30.3,.,55,58.6839,158,42.9122,55.9781,158.7152,-158.7152,yes,mesa acting up,n,y,n,y,y,15:49
7,8,2022,392,Mit-2,Mitrofania,no,14:23,12.9,30.3,.,55,58.8036,158,42.8279,55.9801,158.7138,-158.7138,yes,mesa acting up,n,y,n,y,y,15:49
7,8,2022,393,Mit-3,Mitrofania,no,14:48,13.1,29.9,.,55,58.7221,158,42.6339,55.9787,158.7106,-158.7106,yes,mesa acting up,n,y,n,y,y,15:49
7,8,2022,394,Mit-4,Mitrofania,no,15:28,14.3,30.1,.,55,58.9207,158,42.7063,55.982,158.7118,-158.7118,yes,mesa acting up,y,y,y,n,y,15:49
7,8,2022,395,Mit-5,Mitrofania,no,16:04,14.5,28.4,.,55,58.9138,158,41.7892,55.9819,158.6965,-158.6965,yes,not sure about longitude,y,y,y,n,y,15:49
7,8,2022,396,Mit-6,Mitrofania,no,16:33,12.5,30.1,.,55,58.721,158,42.2472,55.9787,158.7041,-158.7041,yes,.,y,y,y,y,y,15:49
7,10,2022,397,Fox-1,Fox,no,6:18,13.7,30.8,.,55,36.9804,159,39.1838,55.6163,159.6531,-159.6531,yes,.,y,y,y,y,y,6:27
7,10,2022,398,Fox-2,Fox,no,6:46,14,30.9,.,55,36.7096,159,38.5175,55.6118,159.642,-159.642,yes,.,y,y,y,y,n,6:27
7,10,2022,399,Fox-3,Fox,no,7:11,13,31,.,55,36.5603,159,38.2294,55.6093,159.6372,-159.6372,yes,.,y,y,y,y,n,6:27
7,10,2022,400,Fox-4,Fox,no,7:46,14.2,29.3,.,55,36.4996,159,37.8288,55.6083,159.6305,-159.6305,yes,.,y,y,n,y,n,6:27
7,10,2022,401,Fox-5,Fox,no,8:16,13.7,30.6,.,55,36.4942,159,37.9243,55.6082,159.6321,-159.6321,yes,.,n,y,y,n,y,6:27
7,12,2022,402,BB-2,Balboa,no,7:33,11.4,30.5,.,55,34.6795,160,35.7695,55.578,160.5962,-160.5962,yes,lots shrimp and crab,n,y,n,y,y,8:26
7,12,2022,403,BB-3,Balboa,no,8:12,11.4,30.4,.,55,34.6528,160,35.8885,55.5775,160.5981,-160.5981,yes,.,y,y,n,y,n,8:26
7,12,2022,404,BB-4,Balboa,no,8:48,11.4,30.7,.,55,34.6463,160,36.9085,55.5774,160.6151,-160.6151,yes,.,y,n,n,n,y,8:26
7,12,2022,405,BB-7,Balboa,no,9:31,11.8,28.8,.,55,35.0851,160,36.8678,55.5848,160.6145,-160.6145,yes,.,y,y,y,y,y,8:26
7,14,2022,406,Fal-5,Falmouth,no,8:15,12.4,31.3,.,55,4.1387,160,7.7793,55.069,160.1297,-160.1297,yes,.,n,y,n,y,y,9:58
7,14,2022,407,Fal-1,Falmouth,no,8:54,12.4,31.4,.,55,4.0152,160,7.594,55.0669,160.1266,-160.1266,yes,.,y,y,y,y,n,9:58
7,14,2022,408,Fal-2,Falmouth,no,9:24,12.5,30.4,.,55,3.8361,160,7.0594,55.0639,160.1177,-160.1177,yes,.,n,y,n,y,n,9:58
7,14,2022,409,Fal-3,Falmouth,no,10:13,12.9,30.6,.,55,4.1088,160,6.7591,55.0685,160.1127,-160.1127,yes,.,y,y,n,y,n,9:58
7,14,2022,410,Fal-4,Falmouth,no,11:08,13,30.4,.,55,4.1515,160,6.8141,55.0692,160.1136,-160.1136,yes,slippery. Ulva,y,n,n,y,n,9:58
7,15,2022,411,Bar-5,Baralof,no,9:08,10.9,31.5,.,55,13.8231,160,32.9012,55.2304,160.5484,-160.5484,yes,.,y,y,y,y,y,10:48
7,15,2022,412,Bar-4,Baralof,no,10:04,11.1,31.5,.,55,13.7569,160,33.0928,55.2293,160.5515,-160.5515,yes,.,n,y,y,n,y,10:48
7,15,2022,413,Bar-3,Baralof,no,11:03,10.6,31.8,.,55,13.7577,160,33.7316,55.2293,160.5622,-160.5622,yes,.,y,y,n,y,y,10:48
7,15,2022,414,Bar-2,Baralof,no,11:50,10.8,31.4,.,55,13.7698,160,33.8757,55.2295,160.5646,-160.5646,yes,.,y,n,y,n,y,10:48
7,15,2022,415,Bar-1,Baralof,no,12:39,10.7,31.7,.,55,13.8656,160,34.0887,55.2311,160.5681,-160.5681,yes,.,n,y,n,n,y,10:48
7,19,2022,416,Sand-2,Sand Point,no,12:23,11.1,31.9,.,55,19.203,160,31.4415,55.3201,160.524,-160.524,yes,.,y,n,y,y,n,13:33
7,19,2022,417,Sand-3,Sand Point,no,13:10,11.5,32.1,.,55,19.2214,160,31.2049,55.3204,160.5201,-160.5201,yes,.,y,y,y,n,y,13:33
7,25,2022,418,RR-4,Rodman Reach,no,6:58,12.2,31.9,.,56,52.6806,154,15.5528,56.878,154.2592,-154.2592,yes,.,n,y,n,y,y,7:24
7,25,2022,419,RR-1,Rodman Reach,no,7:34,12.1,32,.,56,52.1324,154,15.2602,56.8689,154.2543,-154.2543,yes,.,n,y,n,y,y,7:24
7,25,2022,420,RR-3,Rodman Reach,no,8:12,12.3,32.1,.,56,52.7001,154,14.7067,56.8783,154.2451,-154.2451,yes,.,y,y,y,n,y,7:24
7,25,2022,421,RR-2,Rodman Reach,no,8:59,12.2,31.1,.,56,54.0492,154,15.1471,56.9008,154.2525,-154.2525,yes,.,y,y,y,y,y,7:24
7,28,2022,422,Jap-1,Japanese,no,7:28,12.3,30.6,.,56,57.193,153,41.1189,56.9532,153.6853,-153.6853,no,rolled net,n,y,y,n,y,8:50
7,28,2022,423,Jap-6,Japanese,no,7:58,12.4,31.1,.,56,57.195,153,40.7435,56.9533,153.6791,-153.6791,yes,.,y,y,y,n,y,8:50
7,28,2022,424,Jap-2,Japanese,no,8:41,11.9,31.2,.,56,56.9005,153,40.9283,56.9483,153.6821,-153.6821,yes,.,y,y,y,y,y,8:50
7,28,2022,425,Jap-7,Japanese,no,9:11,11.6,32,.,56,56.7571,153,41.0426,56.946,153.684,-153.684,yes,.,n,y,y,n,y,8:50
7,28,2022,426,Jap-3,Japanese,no,9:47,12.4,32.4,.,56,57.06,153,41.1075,56.951,153.6851,-153.6851,yes,.,n,y,y,y,n,8:50
7,28,2022,427,Jap-5,Japanese,no,10:16,13.6,30.2,.,56,58.0684,153,40.9347,56.9678,153.6822,-153.6822,yes,.,y,y,y,n,y,8:50
7,28,2022,428,Jap-4,Japanese,no,10:54,13.5,30.7,.,56,57.5484,153,41.3646,56.9591,153.6894,-153.6894,yes,lots of matted algae,n,y,y,n,n,8:50
7,28,2022,429,Jap-1,Japanese,no,11:17,12.3,30.6,.,56,57.1856,153,41.101,56.9531,153.685,-153.685,yes,.,n,y,y,n,y,8:50
7,29,2022,430,Kai-3,Kaiugnak,no,7:20,13.1,31.6,.,57,3.2156,153,39.1767,57.0536,153.6529,-153.6529,yes,.,n,y,n,n,y,9:20
7,29,2022,431,Kai-6,Kaiugnak,no,8:20,13,32,.,57,3.3493,153,39.0292,57.0558,153.6505,-153.6505,yes,.,n,y,y,y,n,9:20
7,29,2022,432,Kai-7,Kaiugnak,no,9:12,11.9,30.6,.,57,3.4313,153,38.0876,57.0572,153.6348,-153.6348,yes,.,n,y,n,n,y,9:20
7,29,2022,433,Kai-4,Kaiugnak,no,9:47,12.8,31.7,.,57,4.2475,153,40.4795,57.0708,153.6747,-153.6747,yes,.,y,y,n,y,n,9:20
7,29,2022,434,Kai-1,Kaiugnak,no,10:25,13,31,.,57,3.6427,153,47.3367,57.0607,153.7889,-153.7889,yes,.,y,y,y,n,y,9:20
7,29,2022,435,Kai-2,Kaiugnak,no,11:09,13.5,30.4,.,57,3.4354,153,42.1976,57.0573,153.7033,-153.7033,yes,.,y,y,n,y,y,9:20
8,4,2022,436,Kilu-1,Kiliuda,no,10:54,12.5,32.6,.,57,19.2834,152,54.1026,57.3214,152.9017,-152.9017,yes,.,y,y,n,n,y,12:36
8,4,2022,437,Kilu-2,Kiliuda,no,11:53,12.6,32.5,.,57,19.4026,152,53.9656,57.3234,152.8994,-152.8994,yes,.,n,y,y,n,y,12:36
8,4,2022,438,Kilu-3,Kiliuda,no,12:41,12.6,32.6,.,57,19.5113,152,54.3434,57.3252,152.9057,-152.9057,yes,.,y,y,y,n,y,12:36
8,4,2022,439,Kilu-4,Kiliuda,no,13:25,13,32.4,.,57,19.6474,152,53.8644,57.3275,152.8977,-152.8977,yes,.,y,y,y,n,y,12:36
8,4,2022,440,Kilu-5,Kiliuda,no,14:18,12.6,32.5,.,57,19.3415,152,54.6287,57.3224,152.9105,-152.9105,yes,.,n,y,n,y,y,12:36
8,4,2022,441,Kilu-6,Kiliuda,no,14:36,12.4,32.6,.,57,19.3326,152,54.798,57.3222,152.9133,-152.9133,yes,.,y,y,n,y,y,12:36
6,29,2023,470,Eelgrass South,Cook,no,6:10,8.1,31.1,.,57,46.1358,152,16.5115,57.7689,152.2752,-152.2752,yes,.,y,y,y,y,y,5:36
6,29,2023,471,Laminaria South,Cook,no,6:55,8.1,31.4,.,57,46.1788,152,16.6274,57.7696,152.2771,-152.2771,yes,.,y,y,y,y,n,5:36
6,29,2023,472,Eelgrass West,Cook,no,7:29,9.2,31.4,.,57,46.7742,152,15.8278,57.7796,152.2638,-152.2638,yes,.,n,n,n,y,y,5:36
7,1,2023,473,Kilu-2,Kiliuda,no,6:25,10.9,22.4,.,57,19.395,152,53.9809,57.3233,152.8997,-152.8997,yes,.,n,n,n,n,y,7:13
7,1,2023,474,Kilu-3,Kiliuda,no,6:49,10.8,21.5,.,57,19.5081,152,54.3396,57.3251,152.9057,-152.9057,yes,mysids!,n,y,y,n,y,7:13
7,1,2023,475,Kilu-4,Kiliuda,no,7:20,10.4,26.6,.,57,19.656,152,53.882,57.3276,152.898,-152.898,yes,.,n,y,n,y,y,7:13
7,1,2023,476,Kilu-6,Kiliuda,no,8:02,9.7,28.2,.,57,19.3364,152,54.7772,57.3223,152.913,-152.913,yes,.,n,y,n,y,y,7:13
7,1,2023,477,Kilu-5,Kiliuda,no,8:38,9.7,28.9,.,57,19.3474,152,54.6267,57.3225,152.9104,-152.9104,yes,.,n,y,n,n,y,7:13
